"user","item","rating"
257,97655,10
257,107776,8
257,117775,10
257,119447,10
257,180504,8
257,196502,10
257,202543,5
258,7219,6
258,30400,10
258,74958,1
258,109101,8
258,112056,4
258,117981,10
259,52391,10
260,483,5
260,1029,5
260,5962,5
260,6269,10
260,6437,5
260,10148,10
260,11861,5
260,12788,8
260,14258,9
260,18287,7
260,19006,10
260,20108,7
260,24294,7
260,25013,10
260,26084,7
260,31869,5
260,32711,7
260,36151,6
260,39095,4
260,40998,7
260,41492,2
260,43715,10
260,45992,2
260,50216,1
260,54929,10
260,65602,10
260,68989,5
260,73967,6
260,75169,10
260,76524,10
260,76596,7
260,88269,1
260,89548,1
260,89855,6
260,96329,3
260,96796,8
260,97111,1
260,102328,1
260,105660,4
260,107776,3
260,113740,9
260,119962,7
260,125294,8
260,127514,3
260,131446,5
260,135273,7
260,143706,5
260,150020,7
260,152830,6
260,155380,5
260,160731,6
260,176744,2
260,179192,5
260,180276,3
260,193216,8
260,196502,10
260,205702,10
260,219711,5
261,3248,7
261,22319,10
261,31116,8
261,33216,9
261,73728,8
262,30400,10
262,52391,10
262,98369,7
262,117981,10
263,22319,10
263,66787,8
263,71636,10
263,121469,7
264,907,8
264,2127,8
264,12107,10
264,15406,5
264,25083,10
264,31625,7
264,41492,4
264,48463,7
264,74829,10
264,80463,9
264,93172,8
264,100855,10
264,117041,8
264,121859,1
264,162783,8
264,163100,6
264,205930,10
265,1721,6
265,2393,4
265,22319,10
265,22327,7
265,25978,8
265,71570,10
265,71636,10
265,74099,7
265,96663,7
265,99476,5
265,126047,6
265,131867,8
265,154345,5
266,5962,8
266,6269,6
266,40998,7
266,83773,6
266,89855,6
266,120169,8
266,122037,8
266,132860,10
266,152029,3
267,60983,5
267,117041,8
267,121859,10
267,156148,10
267,193687,9
267,196502,10
267,208748,7
267,213358,9
268,22319,10
268,22327,7
268,31116,10
268,33125,5
268,33216,1
268,47612,2
268,71570,10
268,73107,3
268,73728,8
268,74257,9
268,97992,8
268,122905,1
268,131867,9
269,1347,2
269,6036,8
269,54759,5
269,68570,9
269,98678,10
269,135161,8
269,140729,10
269,155380,6
269,156148,10
269,159680,10
269,183960,10
270,1721,5
270,2393,5
270,22319,10
270,34328,7
270,71636,10
270,74958,1
270,96663,7
270,109101,8
270,117981,10
271,2127,7
271,16546,6
271,25013,10
271,25731,4
271,26640,7
271,37184,5
271,41492,4
271,60983,5
271,65602,10
271,83773,7
271,96635,9
271,102153,6
271,121116,7
271,121859,10
271,128293,7
271,156148,10
271,179192,6
271,192666,4
271,193216,8
271,193687,7
271,208748,6
272,6437,6
272,7679,5
272,19006,10
272,26193,10
272,26274,1
272,38648,7
272,41460,4
272,41492,6
272,45992,7
272,68989,6
272,83601,5
272,83773,6
272,89548,7
272,89855,6
272,97655,10
272,114613,1
272,126293,8
272,130970,10
272,155003,2
272,175218,4
272,179192,6
272,180276,6
272,205930,10
272,208516,6
273,22319,10
273,31116,5
274,33216,9
274,66787,7
274,85407,7
274,154345,7
275,328,6
275,5962,8
275,6269,8
275,6437,6
275,40998,8
275,41492,4
275,75169,10
275,89855,5
275,94117,7
275,126293,7
275,145007,8
275,152029,2
275,155380,6
275,162707,5
276,31116,10
276,113157,10
277,34328,7
277,50216,8
277,63228,9
277,71636,10
277,72946,6
277,74958,1
277,93681,10
277,96663,7
277,101963,6
277,117981,9
277,135270,6
277,147383,7
277,206613,4
278,31116,8
278,113157,10
278,131867,8
279,2393,8
279,17761,7
279,71636,10
279,126047,8
279,147383,8
280,5670,9
280,6269,10
280,6437,6
280,9727,5
280,10148,10
280,20737,8
280,26640,7
280,38648,5
280,39095,7
280,41460,5
280,60983,7
280,65602,10
280,68716,8
280,96635,6
280,101384,10
280,102153,7
280,102328,10
280,106977,10
280,121859,10
280,122382,7
280,127341,10
280,156148,10
280,162707,4
280,173600,7
280,179192,9
280,184349,2
280,192666,1
280,193687,8
280,194553,5
280,208748,7
280,211736,9
280,216006,1
281,17761,5
281,22319,10
281,70692,7
281,71636,10
281,85407,8
281,86442,7
281,93681,10
281,147383,7
282,41460,6
282,51895,2
282,65602,10
282,96796,7
282,98678,10
282,104401,7
282,128293,8
283,6437,6
283,7679,5
283,7724,7
283,9727,3
283,36964,6
283,56397,4
283,60983,5
283,68716,6
283,68989,6
283,83601,8
283,83773,6
283,96329,6
283,107776,2
283,126293,8
283,127514,6
283,173384,6
283,176744,4
283,195268,2
283,202543,5
283,208748,6
283,209245,6
283,216793,5
284,7724,7
284,20737,7
284,25731,4
284,26084,8
284,26640,9
284,41492,4
284,50408,10
284,60983,6
284,61157,10
284,63063,10
284,68989,5
284,115732,10
284,117041,8
284,118322,10
284,121859,10
284,156148,10
284,181472,6
284,192666,6
284,193687,8
284,201897,8
284,208748,6
284,209245,8
284,211736,9
285,2111,8
285,11265,9
285,27728,2
285,31116,9
285,33216,9
285,71570,10
286,10148,10
286,13857,4
286,40998,8
286,43836,10
286,45992,2
286,61157,10
286,67003,6
286,68716,8
286,72901,3
286,75169,10
286,89548,2
286,104565,5
286,105660,9
286,106977,10
286,116926,5
286,122037,8
286,131791,5
286,135273,7
286,150020,7
286,155003,1
286,155380,5
286,156148,10
286,176904,6
286,179192,9
286,185310,8
287,51895,9
287,74958,1
287,121469,5
288,7006,10
288,15406,2
288,22319,10
288,26485,6
288,44262,2
288,68716,7
288,73107,2
288,74829,10
288,93458,7
288,98678,2
288,100855,10
288,101384,9
288,149421,4
288,162707,3
288,167976,8
288,202830,10
289,31116,10
289,74958,1
290,328,10
290,1029,10
290,5962,8
290,6437,10
290,10531,10
290,12513,10
290,13857,8
290,16546,9
290,18287,10
290,20108,8
290,26274,10
290,32711,7
290,34848,10
290,36151,9
290,43715,10
290,45992,9
290,50408,10
290,61157,10
290,65602,10
290,76596,8
290,89548,8
290,97111,5
290,97655,10
290,104565,10
290,114613,10
290,118322,10
290,119962,6
290,120169,10
290,122037,10
290,131791,10
290,131915,5
290,135273,9
290,155380,5
290,159680,10
290,160731,7
290,179192,9
290,195268,7
290,205702,10
290,205930,10
290,219711,6
291,7679,5
291,19006,10
291,65602,10
291,68989,6
291,83773,6
291,89855,6
291,93172,2
291,104401,2
291,104565,7
291,121205,4
291,131669,10
291,143706,6
291,145007,6
291,155380,5
291,156148,10
291,162707,4
291,179192,6
291,184349,2
292,22319,7
292,66787,7
292,70692,5
292,71636,10
292,147383,7
293,17761,5
293,33216,9
293,34328,7
293,71570,10
293,71636,10
293,73107,3
293,74257,9
293,76524,1
293,86442,5
293,121469,5
293,122905,1
293,135270,4
293,144908,3
294,30400,10
294,63228,9
294,74958,1
294,101963,8
294,109101,7
294,112056,6
294,117981,10
295,3248,2
295,22327,7
295,31116,8
295,33216,9
295,56116,7
295,70692,5
295,71570,10
295,81470,10
295,97992,8
295,119434,4
295,122905,1
295,126047,6
296,30400,8
296,52391,10
296,71636,10
296,74958,1
296,81498,9
296,109101,8
296,117981,10
297,483,6
297,5670,9
297,6437,5
297,12788,8
297,14258,10
297,17400,9
297,19006,10
297,20737,9
297,25731,5
297,26084,9
297,26193,10
297,26640,6
297,33006,7
297,41492,6
297,51399,7
297,56397,8
297,61157,10
297,65602,10
297,68716,10
297,72481,8
297,72901,10
297,73967,8
297,75169,10
297,89543,8
297,104401,6
297,117041,8
297,118322,10
297,121859,10
297,122037,7
297,122382,6
297,125294,8
297,130970,10
297,132449,7
297,132860,9
297,156148,10
297,162707,3
297,173600,6
297,192666,4
297,193216,8
297,193687,9
297,201897,8
297,202509,7
297,209245,6
297,213358,9
297,216793,10
298,34328,7
298,71636,10
298,74958,1
298,93681,10
298,96663,8
298,101963,7
298,109101,6
298,117981,10
298,135270,7
298,154345,5
299,6036,8
299,7006,8
299,12513,10
299,14258,9
299,18287,9
299,20108,8
299,24294,10
299,32711,10
299,34848,10
299,36151,8
299,39095,8
299,40998,9
299,41460,3
299,43715,10
299,45992,8
299,50408,9
299,61157,10
299,68989,5
299,72901,10
299,73107,10
299,76596,8
299,83601,7
299,83773,6
299,89548,7
299,89855,6
299,92078,10
299,93172,7
299,97111,5
299,97655,10
299,98678,10
299,104401,7
299,106977,10
299,107776,9
299,113794,10
299,114613,8
299,120169,10
299,121205,9
299,121609,8
299,122037,10
299,126293,9
299,131791,5
299,131915,5
299,132860,10
299,138830,10
299,145007,8
299,152029,2
299,155380,5
299,156908,10
299,175218,9
299,179192,10
299,195268,2
299,219711,9
300,1721,5
300,22319,10
300,22327,7
300,113157,10
300,131867,9
301,31116,8
302,1721,5
302,7219,4
302,71636,10
302,109101,6
302,117981,9
303,2111,8
303,3248,8
303,60983,2
303,71636,10
304,10148,10
304,12788,10
304,14258,10
304,20737,9
304,25978,2
304,26084,10
304,50408,7
304,54929,10
304,65602,10
304,68570,10
304,68989,6
304,72481,8
304,76524,10
304,89543,10
304,89855,6
304,110261,7
304,114577,10
304,117775,10
304,120169,8
304,149421,5
304,152830,7
304,180504,8
304,185310,8
304,195268,2
305,1347,1
305,31116,9
306,34328,7
306,71636,10
306,74958,1
306,121469,5
306,126047,7
307,7006,10
307,130815,8
307,143604,6
307,149421,4
308,2111,8
308,31116,7
308,33216,1
308,73728,7
308,143706,5
309,328,8
309,1561,7
309,5962,7
309,6437,8
309,6932,7
309,7679,5
309,10148,10
309,12006,7
309,12513,10
309,13857,7
309,18287,8
309,19006,10
309,22319,10
309,24294,9
309,32711,8
309,36151,8
309,40998,8
309,41460,5
309,43715,10
309,45992,10
309,47612,8
309,50408,8
309,61157,10
309,67003,8
309,68989,6
309,72901,4
309,73107,8
309,75169,10
309,83601,5
309,83773,6
309,89548,5
309,89855,7
309,91375,7
309,92078,7
309,94117,6
309,97111,1
309,97655,10
309,98678,10
309,104401,7
309,105660,9
309,113794,10
309,114613,2
309,116926,10
309,119962,7
309,120169,8
309,121205,9
309,122037,8
309,125294,9
309,130970,10
309,131669,10
309,131791,5
309,132860,8
309,138830,10
309,145007,9
309,152029,8
309,155003,2
309,155380,5
309,159680,10
309,176904,5
309,179192,8
309,182280,7
309,183960,10
309,185310,8
309,195268,2
309,205702,10
310,9727,4
310,10148,10
310,90622,7
310,93891,10
310,121859,7
310,130815,8
310,208748,6
311,25083,10
311,35647,10
311,41492,9
311,80463,9
311,90622,7
311,121859,10
311,122382,8
311,130815,10
311,132449,7
311,156148,10
312,1721,1
312,2111,8
312,2393,5
312,3248,6
312,6932,7
312,7138,1
312,11265,6
312,17761,8
312,22319,10
312,23795,1
312,25978,5
312,27728,2
312,31116,3
312,33125,4
312,47612,4
312,50216,6
312,56116,9
312,57238,10
312,65854,1
312,70692,2
312,71570,10
312,74099,9
312,74257,9
312,81470,10
312,82962,2
312,85407,8
312,86442,3
312,96663,7
312,97992,8
312,99476,5
312,104785,8
312,113157,10
312,119434,5
312,122905,1
312,126047,5
312,131867,9
312,135270,4
312,144908,5
312,154345,7
312,173600,8
313,31116,10
314,31116,6
314,33216,1
315,1721,7
315,6932,5
315,11265,7
315,22319,10
315,22327,7
315,27728,2
315,31116,5
315,33125,4
315,33216,9
315,56116,5
315,65854,3
315,66787,7
315,71570,10
315,74257,7
315,81470,10
315,82962,1
315,96663,7
315,99476,7
315,122905,1
315,126047,6
315,144908,1
315,154345,7
315,206613,5
316,1721,8
316,2111,8
316,2393,4
316,3248,4
316,6932,6
316,7138,6
316,11265,7
316,22327,8
316,25013,10
316,25978,5
316,27728,2
316,31116,10
316,33216,10
316,47612,8
316,50216,5
316,57238,10
316,66787,7
316,70692,3
316,71570,10
316,73728,8
316,74099,7
316,74257,8
316,74958,1
316,81470,10
316,82962,5
316,85407,8
316,86442,4
316,96663,7
316,98369,10
316,99476,10
316,104785,8
316,113157,10
316,122905,1
316,126047,6
316,131867,9
316,135270,5
316,144908,5
316,154345,7
316,173600,5
316,206613,5
317,34328,7
317,50216,10
317,71636,10
317,86442,6
317,93681,10
317,98369,3
317,109101,7
317,126047,5
317,144908,3
317,147383,7
318,6269,10
318,7724,7
318,19006,10
318,20737,8
318,26640,8
318,31869,8
318,33006,7
318,38648,6
318,65602,10
318,68989,6
318,72481,8
318,94997,8
318,96796,7
318,97655,10
318,102328,10
318,117041,9
318,121859,10
318,122382,7
318,132449,8
318,156148,10
318,156908,10
318,173384,10
318,180276,6
318,180504,8
318,192666,4
318,193687,9
318,201897,6
318,208304,7
318,216006,1
319,31116,7
319,143706,6
320,328,6
320,11861,5
320,12006,5
320,13857,6
320,18287,8
320,40998,6
320,43836,8
320,50408,8
320,54759,5
320,61157,10
320,67003,5
320,83773,6
320,89548,3
320,89855,6
320,101003,6
320,110327,7
320,131669,10
320,131791,7
320,131915,5
320,150020,7
320,162707,4
320,182280,6
320,183960,10
321,1721,6
321,3248,1
321,7138,6
321,17761,5
321,22319,10
321,22327,7
321,27728,3
321,33216,9
321,71570,10
321,71636,10
321,81470,10
321,85407,7
321,96663,7
321,98369,10
321,113157,10
321,122905,1
321,154345,6
321,206613,5
322,7006,8
322,7724,7
322,10628,9
322,17400,7
322,19006,10
322,20737,8
322,25013,10
322,25083,10
322,25731,5
322,26084,6
322,26193,10
322,33006,5
322,37122,7
322,37184,8
322,54929,10
322,60983,5
322,88269,7
322,94997,8
322,96796,7
322,102328,10
322,110261,7
322,117041,8
322,117775,10
322,121116,6
322,121859,10
322,122037,9
322,156148,10
322,156369,10
322,160731,7
322,173384,8
322,176904,5
322,192666,1
322,193216,9
322,193687,10
322,196502,10
322,201897,8
322,202509,8
322,202543,5
322,208748,7
322,211736,9
322,216006,1
322,216793,3
323,20737,7
323,26084,7
323,26640,9
323,33006,6
323,37122,9
323,37184,10
323,45992,4
323,60983,4
323,72481,8
323,86832,10
323,97655,2
323,102328,1
323,110261,7
323,111862,6
323,119447,10
323,121859,10
323,128293,9
323,132860,10
323,152830,5
323,175218,4
323,192666,1
323,193687,8
323,208748,7
323,211736,9
324,328,10
324,5670,10
324,5962,7
324,7679,5
324,7749,9
324,9727,5
324,10531,10
324,12513,10
324,12788,8
324,18287,9
324,19006,10
324,20737,10
324,22319,10
324,24294,7
324,25978,7
324,26084,8
324,26485,10
324,34848,10
324,35647,10
324,36964,8
324,37184,10
324,39095,6
324,40998,8
324,43715,10
324,45992,10
324,50408,9
324,51399,8
324,54929,10
324,65602,10
324,65679,5
324,67003,9
324,68989,7
324,72481,8
324,73967,7
324,83601,8
324,83773,6
324,89543,8
324,89548,1
324,91375,8
324,94117,7
324,96329,7
324,96796,7
324,97111,1
324,98678,10
324,102328,9
324,104565,10
324,106977,10
324,107776,8
324,113740,9
324,114577,10
324,114613,1
324,116926,10
324,120169,8
324,121205,8
324,125294,7
324,126293,9
324,131446,8
324,132860,10
324,135273,7
324,143706,10
324,149421,9
324,155380,3
324,156369,10
324,156908,10
324,160731,6
324,162707,4
324,175218,8
324,176904,5
324,180276,7
324,180504,8
324,182280,7
324,193216,8
324,194553,5
324,202509,8
324,202543,5
324,205930,10
324,211736,8
324,216793,6
325,2111,8
325,7138,6
325,16066,1
325,27728,4
325,30400,7
325,31116,10
325,33125,8
325,57238,10
325,71570,10
325,104785,6
325,131791,4
326,31116,10
327,65854,3
327,119434,7
328,22319,10
328,31116,8
330,5670,10
330,6036,9
330,10148,10
330,25013,10
330,26640,8
330,33006,5
330,37122,8
330,39095,6
330,41460,5
330,43407,6
330,61157,10
330,89543,8
330,102153,9
330,102328,9
330,110261,7
330,113740,9
330,119447,10
330,121116,7
330,121859,10
330,122382,8
330,127341,10
330,156148,10
330,162707,5
330,180276,7
330,180504,8
330,192666,1
330,193687,8
330,201897,8
331,7724,7
331,7749,8
331,12788,7
331,20737,8
331,22319,10
331,26640,5
331,31869,8
331,33006,8
331,44077,6
331,65602,10
331,67003,5
331,72481,8
331,75169,10
331,83773,6
331,96635,6
331,102153,8
331,102328,3
331,118322,10
331,121859,10
331,122382,9
331,127514,7
331,149421,4
331,150020,7
331,156148,10
331,156908,10
331,173384,9
331,192666,7
331,193687,8
331,216006,1
332,328,6
332,7679,5
332,7724,7
332,12513,10
332,13857,4
332,19006,10
332,23795,8
332,36151,7
332,45992,2
332,61157,10
332,68989,6
332,73107,6
332,83773,7
332,89548,1
332,89855,6
332,96796,7
332,97111,1
332,105660,9
332,114613,1
332,116926,10
332,119962,8
332,121205,8
332,122037,8
332,130970,10
332,132860,10
332,145007,8
332,150020,7
332,152029,4
332,179192,9
332,180276,7
332,184349,2
333,2393,3
333,70692,5
333,71636,10
333,72946,9
333,109101,7
333,126047,6
333,147383,7
333,154345,3
334,3248,2
334,11265,7
334,22327,7
334,25978,7
334,33216,9
334,56116,7
334,66787,7
334,71570,10
334,81470,10
334,82962,1
334,85407,7
334,113157,10
334,122905,1
335,1721,6
335,2393,4
335,3248,3
335,6932,5
335,7138,6
335,11265,7
335,17761,5
335,22319,10
335,22327,8
335,27728,2
335,31116,8
335,33125,5
335,33216,10
335,56116,8
335,65854,1
335,70692,3
335,71570,10
335,73728,8
335,74099,7
335,74257,10
335,81470,10
335,82962,1
335,96663,7
335,98369,4
335,99476,7
335,113157,10
335,122905,1
335,131867,8
335,144908,3
335,154345,7
335,206613,5
336,21497,10
336,130815,4
336,143604,3
336,149421,3
336,150020,7
336,180504,8
337,7219,8
337,22319,10
337,109101,9
337,117981,10
337,135270,9
338,1721,7
338,22319,10
338,47612,4
338,96663,7
338,99476,3
339,1721,10
339,7219,8
339,30400,10
339,34328,8
339,63228,9
339,71636,10
339,72946,10
339,74958,1
339,96663,8
339,101963,8
339,112056,6
339,117981,10
339,121469,9
339,147383,8
339,202830,8
340,12006,8
340,12513,10
340,36151,7
340,45992,6
340,83773,6
340,89548,5
340,89855,6
340,121609,7
340,123702,10
340,138830,10
340,156148,10
340,162707,5
340,173600,6
340,180276,5
340,185310,8
340,208516,8
340,219711,5
341,907,10
341,9680,8
341,12513,10
341,15406,7
341,27528,10
341,30030,5
341,34219,9
341,36134,10
341,36583,8
341,36793,10
341,42490,10
341,44262,10
341,46687,10
341,47534,10
341,50408,10
341,54982,9
341,65218,10
341,74829,10
341,93458,9
341,97023,8
341,100855,10
341,101384,10
341,121859,10
341,126924,9
341,130815,10
341,139552,10
341,156148,10
341,167976,10
341,193687,10
341,208304,9
341,210831,6
342,2111,8
342,31116,5
342,33216,9
343,133,7
343,7749,8
343,10148,10
343,36964,7
343,41492,6
343,45992,3
343,56397,5
343,65854,1
343,68716,8
343,75169,10
343,93172,9
343,96635,8
343,102153,8
343,102328,10
343,107776,5
343,130970,10
343,143706,10
343,162707,4
343,180504,8
343,213358,9
344,6437,8
344,10148,10
344,12513,10
344,20737,9
344,26084,10
344,31869,8
344,34848,10
344,40998,9
344,54929,10
344,65602,10
344,65679,7
344,67003,6
344,68989,5
344,72481,8
344,73967,7
344,76524,10
344,83773,5
344,89855,7
344,91375,7
344,102328,10
344,106977,10
344,107776,8
344,114613,1
344,117775,10
344,121205,10
344,125294,9
344,131446,5
344,131791,2
344,156369,10
344,162707,5
344,176904,5
344,179192,9
344,180276,7
344,180504,8
344,193216,9
344,208516,7
345,2111,8
345,22327,8
345,126047,5
345,154345,5
346,1347,3
346,6036,9
346,24294,9
346,54759,5
346,98678,10
346,135161,8
346,140729,10
346,156148,10
346,183960,10
347,1721,7
347,34328,7
347,36964,6
347,63228,9
347,74099,6
347,74958,1
347,85407,7
347,93681,10
347,101963,7
347,112056,10
347,117981,10
347,121469,6
347,135270,7
348,328,6
348,7679,5
348,10531,4
348,12513,10
348,13857,8
348,19006,10
348,26274,1
348,32711,7
348,36151,6
348,40998,8
348,54759,5
348,67003,5
348,68989,6
348,73107,9
348,75169,10
348,76596,7
348,83601,5
348,83773,10
348,89548,5
348,89855,6
348,104401,6
348,107776,4
348,116926,10
348,120169,8
348,121609,7
348,123702,10
348,131791,6
348,131915,5
348,145007,8
348,150020,7
348,155003,2
348,160731,6
348,175218,7
348,179192,10
348,182280,6
348,184349,2
348,195268,2
348,213358,5
348,219711,5
349,907,10
349,2127,7
349,3132,5
349,7219,7
349,9680,7
349,10628,8
349,12107,10
349,12795,9
349,15406,7
349,15530,9
349,24309,9
349,25083,10
349,27528,10
349,30030,5
349,31625,7
349,33006,5
349,34219,7
349,74617,10
349,90622,6
349,93172,9
349,93891,10
349,96796,5
349,97315,9
349,100855,10
349,111862,8
349,115732,10
349,117041,8
349,121859,10
349,126924,8
349,127341,10
349,143604,4
349,156148,10
349,162783,8
349,163100,5
349,192666,2
349,193687,8
349,194553,7
349,201897,8
349,208304,6
349,208748,6
349,211736,9
350,31869,8
350,41492,3
350,74617,10
350,94997,8
350,117775,10
350,121116,4
350,121859,10
350,122382,7
350,152830,4
350,156148,10
350,180504,8
350,193216,8
350,193687,10
350,208748,6
350,213358,7
351,1347,2
351,6036,8
351,20108,8
351,24294,9
351,26274,1
351,101003,6
351,135161,6
351,140729,10
351,156148,10
351,159680,10
351,162707,3
351,205702,10
352,5670,8
352,7006,8
352,7724,7
352,10628,7
352,14258,10
352,19006,10
352,20737,7
352,25013,10
352,26084,8
352,26485,7
352,30030,7
352,33006,6
352,43715,10
352,44077,7
352,50408,8
352,56397,5
352,68989,6
352,83773,7
352,86832,10
352,96796,8
352,101003,6
352,102153,4
352,102328,3
352,110261,7
352,117041,8
352,121116,7
352,121859,10
352,122382,7
352,128293,8
352,131669,10
352,132860,10
352,152830,5
352,179192,6
352,180276,7
352,180504,8
352,184349,5
352,192666,1
352,193687,8
352,194553,5
352,201897,6
352,219711,4
353,74099,9
353,74958,1
353,82962,1
353,86442,6
353,117981,10
354,31116,10
354,70692,10
355,11265,10
355,22327,8
355,31116,8
355,73728,7
355,74099,8
355,97992,10
355,113157,10
355,135270,5
356,3132,4
356,24309,9
356,30030,7
356,60983,5
356,90622,7
356,93891,10
356,97315,8
356,121859,10
356,162783,7
356,193687,8
356,194553,6
356,208304,9
357,133,8
357,483,7
357,6036,9
357,7006,9
357,7724,2
357,9727,4
357,14258,9
357,20108,9
357,22319,10
357,26084,9
357,26640,5
357,31869,8
357,41492,10
357,43715,10
357,50216,1
357,54929,10
357,56116,10
357,56397,6
357,60983,8
357,63063,10
357,88269,10
357,90622,8
357,96796,6
357,97655,10
357,110261,9
357,111862,9
357,114613,1
357,117775,10
357,119434,5
357,121116,7
357,121859,10
357,122382,8
357,130815,10
357,130970,10
357,143604,8
357,143706,10
357,152830,6
357,156148,10
357,173600,7
357,180276,6
357,184349,3
357,192666,1
357,193687,10
357,194553,6
357,202509,7
357,209245,6
357,216006,1
358,71636,10
358,74958,1
358,84859,6
358,109101,8
358,117981,10
358,121469,6
359,63228,9
359,71636,10
359,74099,8
359,74958,1
359,101384,1
359,101963,8
359,126047,7
360,16066,7
360,22319,10
360,33125,10
360,70692,9
361,133,4
361,1561,7
361,2127,6
361,7724,7
361,10148,10
361,10628,7
361,14258,9
361,17400,7
361,20737,8
361,26084,8
361,26193,10
361,26640,8
361,37122,8
361,38648,6
361,39095,6
361,41492,4
361,43407,4
361,43715,10
361,43836,10
361,44077,6
361,51359,7
361,51399,6
361,60983,5
361,61157,10
361,63063,10
361,65679,4
361,68716,8
361,68989,6
361,72901,1
361,73967,5
361,75169,10
361,76524,10
361,76596,5
361,83601,5
361,83773,7
361,88269,3
361,91375,8
361,93172,3
361,96635,5
361,110261,7
361,111862,7
361,114613,1
361,119447,10
361,120169,8
361,121859,10
361,122382,5
361,125294,7
361,127514,6
361,131791,5
361,143706,7
361,162707,3
361,180276,5
361,180504,8
361,184349,2
361,192666,1
361,193687,8
361,196502,10
361,201897,7
361,202509,7
361,202543,5
361,209245,6
361,213358,6
362,31116,7
362,96663,7
363,107776,9
363,181472,5
364,1721,7
364,2393,5
364,3248,9
364,6932,6
364,7138,6
364,11265,7
364,16066,8
364,22319,10
364,23795,1
364,25978,8
364,27728,2
364,33125,5
364,51895,5
364,57238,10
364,66787,7
364,70692,2
364,71570,10
364,73728,7
364,74257,8
364,81470,10
364,82962,3
364,97992,8
364,99476,7
364,104785,10
364,110327,9
364,113157,10
364,122905,1
364,126047,6
364,144908,4
364,154345,7
364,208516,3
364,213358,9
365,1721,5
365,2393,3
365,25978,6
365,33216,10
365,71570,10
365,71636,10
365,74099,7
365,82962,3
365,96663,7
365,122905,1
366,70692,5
366,71636,10
366,216006,1
367,22319,10
367,54759,5
367,68570,6
367,107776,4
368,328,4
368,7724,7
368,10148,10
368,14258,10
368,20737,7
368,26084,6
368,51359,6
368,54929,10
368,65679,3
368,67003,5
368,72481,8
368,73967,7
368,76596,5
368,89548,2
368,89855,6
368,91375,8
368,94117,6
368,97111,1
368,102328,1
368,104401,3
368,114613,1
368,119962,7
368,121205,5
368,125294,8
368,127514,6
368,130970,10
368,131446,5
368,135273,4
368,156369,10
368,162707,3
368,175218,2
368,176904,5
368,180276,5
368,205930,10
368,209245,5
369,7219,6
369,71636,10
369,74958,1
369,101963,8
369,117981,10
370,328,7
370,6437,6
370,10531,7
370,12006,7
370,13857,5
370,50408,6
370,54759,5
370,89855,6
370,92078,7
370,101003,6
370,110327,8
370,126293,6
370,131791,7
370,135161,7
370,175218,4
370,208516,7
371,25978,8
371,31116,8
371,43407,10
371,71570,10
371,74099,9
372,31116,10
372,33216,1
373,10148,10
373,10628,8
373,20737,7
373,25083,10
373,26084,6
373,26193,10
373,35647,10
373,68989,7
373,88269,9
373,110261,6
373,117041,8
373,119447,10
373,121859,10
373,122382,7
373,130970,10
373,143604,10
373,181472,4
373,193687,7
373,194553,7
373,211736,9
373,216793,5
374,5670,9
374,9727,3
374,22319,10
374,68716,7
374,72481,8
374,83601,5
374,89543,8
374,96329,5
374,102328,10
374,104401,6
374,117981,10
374,132860,10
374,180504,8
374,184349,2
374,196502,8
374,208748,7
375,17761,5
375,71636,10
375,85407,7
375,86442,6
375,154345,7
376,1721,6
376,71636,10
376,74958,1
376,209245,5
377,328,7
377,483,5
377,1561,8
377,7724,7
377,7749,8
377,10148,10
377,12788,8
377,14258,10
377,17400,8
377,18287,8
377,20108,8
377,20737,9
377,23795,4
377,24294,8
377,26084,10
377,34848,10
377,39095,7
377,50408,6
377,61157,10
377,65602,10
377,65679,5
377,68716,7
377,68989,6
377,74257,9
377,76596,7
377,83773,5
377,89543,10
377,89548,5
377,89855,6
377,97111,1
377,97655,10
377,102328,9
377,104565,7
377,107776,7
377,114577,10
377,117775,10
377,121205,5
377,126293,9
377,131446,5
377,135273,7
377,145007,7
377,156148,10
377,159680,10
377,162707,4
377,180276,5
377,180504,8
377,184349,2
377,193216,8
377,196502,10
377,202509,8
377,205930,10
378,31116,8
378,82962,1
378,131867,9
379,1347,7
379,6036,8
379,54759,5
379,131915,5
379,135161,7
379,140729,10
379,156148,10
380,133,10
380,483,6
380,1029,9
380,5670,10
380,7749,9
380,12788,10
380,19006,10
380,20108,8
380,20737,9
380,22319,10
380,26084,10
380,32711,9
380,35647,10
380,36964,9
380,38648,6
380,40998,9
380,43836,10
380,45992,6
380,51359,8
380,56397,8
380,60983,6
380,61157,10
380,63063,10
380,65679,6
380,68716,8
380,68989,6
380,72481,8
380,73107,5
380,73967,10
380,76596,4
380,83601,9
380,83773,10
380,88269,10
380,89543,10
380,96329,6
380,96635,8
380,97111,10
380,97655,10
380,98678,10
380,102328,10
380,107776,9
380,110261,7
380,116926,10
380,117041,8
380,117775,10
380,118322,10
380,120169,8
380,125294,9
380,130970,10
380,131446,5
380,132860,10
380,155380,6
380,156148,10
380,156908,10
380,162707,4
380,180276,7
380,180504,8
380,184349,2
380,196502,10
380,208748,7
381,31116,10
381,33216,10
381,206613,5
382,27728,2
382,99476,4
382,131867,9
383,7138,6
383,31116,10
383,33216,10
383,113157,10
384,328,7
384,1029,8
384,5962,8
384,6036,8
384,6437,6
384,17400,7
384,36151,7
384,40998,8
384,60983,5
384,61157,10
384,67003,5
384,75169,10
384,83601,8
