"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1725778104317661","httpsonglamplusvn-0.855076627805242","slna-0.855076627805242","cdv-0.661582619897962","goc-0.626299944483679","bank-0.542596074967969","and-0.519259100998346","luan-0.460607944179085","regga-0.458939974092384","clb-0.442226935273002","nong-0.434710451192038","soon-0.385499524376419","tune-0.385499524376419","check-0.377860439723645","info-0.377860439723645","everyon-0.370886501830097","chia-0.363002919095509","for-0.361603531709559","festiv-0.345917265390537","✔-0.336348133564668","binh-0.329958997120146","stay-0.326033450604675","the-0.322543157358952","hour-0.318742087644772","back-0.315330946274542","hoi-0.312766725976902","art-0.312059074660454","come-0.296616364388875","volunt-0.294100238404805","food-0.285090917595441","share-0.261462815665848","dang-0.256036766181642","van-0.246930544054771","music-0.24600163997212","vnhr-0.233980096399973","erc-0.231449312789389","winfield-0.231449312789389","head-0.224167356740009","virgin-0.218761878747943","event-0.21602534565277","nhung-0.214464242570065","tham-0.212351564998199","more-0.211193773056978","tieng-0.210397226413243","phu-0.205438471463263","dap-0.196881797186061","khong-0.189580652050861","stand-0.187535230837218","cac-0.182748743892776","celadon-0.180809154778201","saigon-0.178090949897873","afdefeo-0.173913890401066","volontair-0.173913890401066","ban-0.170966257819024","mua-0.168199920200591","aeon-0.163188009403752","show-0.161626346983242","fring-0.161589283994691","jokes-0.161589283994691","kieran-0.161589283994691","pee-0.161589283994691","trien-0.160699707477656","vietnam-0.159026613335545","dong-0.158861683353971","gia-0.1584336052728","npo-0.156964737858693","corpor-0.156518603882155","acting-0.154299541859593","wong-0.154299541859593","tai-0.153838327345196","join-0.152176410143703","voi-0.149158384509444","you-0.147245432815758","condit-0.147050119202403","diana-0.145841252498628","vien-0.145485426010483","hcm-0.145321054900372","hai-0.141800668512889","sustain-0.14001558531632","mall-0.139894122269173","hsbc-0.13926194787463","anh-0.139251167237552","gem-0.136629244613256","noi-0.135858333259424","confer-0.134559176928399","discov-0.134559176928399","photo-0.134559176928399","our-0.134423761039472","gita-0.133838080873864","httpgooglformsjrifmozzb-0.129339321852894","tre-0.127702132435267","moi-0.126776283708077","comedi-0.125023487224812","cua-0.124776882609872","trung-0.124708080597797","will-0.123334075484932","sonata-0.122391007052814","dien-0.122284381676205","intern-0.122229281217239","nhieu-0.122129005488439","space-0.120988386855453"
"1730701060492919","ảm-0.540048396508574","quóc-0.540048396508574","thỏ-0.540048396508574","vùng-0.540048396508574","lẽ-0.527604559216791","ho�i-0.501387665986755","gac-0.496186964923471","thu�c-0.490244446811183","lãnh-0.487416817561206","su�-0.476040791279345","vie�t-0.465725012148155","lón-0.45662931752325","❃-0.454022988215173","nhát-0.44757570500489","của-0.391198807705462","vói-0.370119367473895","cafe-0.337683658658458","robothon-0.301791750990085","khuyen-0.292247314558859","hap-0.281045296240069","nam-0.280509126167221","và-0.265728325512254","mai-0.260023286634325","mói-0.259953768777281","voi-0.239943363073957","pham-0.239051168137888","có-0.239022287602941","gia-0.235588212533581","tang-0.233653590620736","giai-0.233212371488119","he�-0.232048301507385","hon-0.219706707838925","nghiep-0.217995133343742","nói-0.208138352327449","tham-0.199460166346084","san-0.192074491953468","dan-0.190983317231266","hie�n-0.185638641205908","sách-0.185638641205908","dang-0.183738856760506","�����-0.181609195286069","dẻ-0.172627207713235","mat-0.172567102911231","nguòi-0.170168754438749","quan-0.168394182352812","qua-0.163598910985283","moi-0.15639276675954","dong-0.148688718447441","chuong-0.148214814822512","tai-0.145094622033228","sinh-0.140199601038432","nhung-0.138384221466973","hang-0.137384366074525","nhan-0.136654218244074","gem-0.136629244613256","nhũng-0.13597227591129","cuoc-0.133820055955243","tphcm-0.132403479492862","startup-0.132245176467322","trình-0.127368687547296","trinh-0.126202706521617","cả-0.118936201329971","hoi-0.117998322492029","nhat-0.117949968976435","cap-0.116135702974071","cho�-0.115291230715314","hoành-0.115291230715314","httpthichdocsachorgthreadshoisachtphcmtaicongvienlevantam-0.115291230715314","mièn-0.115291230715314","khiem-0.114345189506502","xem-0.11345642174172","vào-0.111663889312439","trong-0.111421659927257","cho-0.111063217339071","phap-0.109858186577019","expo-0.108951994513681","duo�c-0.108767942892224","cac-0.108726426924046","tuc-0.107968744744077","album-0.107805212959657","dã-0.104055275659134","hoa�ch-0.104055275659134","làn-0.104055275659134","nghĩa-0.104055275659134","quá-0.104055275659134","tha�t-0.104055275659134","tỉnh-0.104055275659134","trang-0.102443081509335","hoc-0.100423271610085","rung-0.100021881103318","tieu-0.0983734542637735","viet-0.0983380372063724","thành-0.0982843418055703","chát-0.0974826632914803","kỳ-0.0974826632914803","nuóc-0.0974826632914803","tráng-0.0974826632914803","vien-0.0964554897792848","quoc-0.0958389010330304","ba�n-0.0951914447648597"
"1732962863593662","❃-0.454022988215173","nguoc-0.323957628771094","hoi-0.305213107031197","hoa-0.242687959567906","tre-0.217154887823139","tai-0.193063568078066","friendship-0.189906196176159","khu-0.185109949094097","�����-0.181609195286069","celadon-0.180809154778201","dem-0.179311221469716","voi-0.175734651478231","tan-0.166519384715095","aeon-0.163188009403752","mua-0.161304360023595","nhieu-0.153502840710699","countdown-0.149369669897789","mall-0.139894122269173","phu-0.137762506975783","cung-0.136043538479212","gioi-0.13544670527061","cua-0.130608461126664","sac-0.129803250744407","noi-0.124457842555924","tphcm-0.124296482371696","quoc-0.123131265333409","sonata-0.122391007052814","dac-0.119424207609878","don-0.118539610310872","“vietnam-0.117941603835206","global”-0.117941603835206","ifd-0.117941603835206","nhap”-0.117941603835206","nam-0.117329647425089","khach-0.114135673708788","internat-0.11272109262172","trai-0.111471164774893","nguyet-0.110679210829159","unilev-0.110332468103902","hang-0.110086431592678","nhac-0.109248030296877","expo-0.108951994513681","album-0.107805212959657","khong-0.107415007048983","choi-0.107257833719009","“viet-0.106447350961643","giao-0.105182899249982","thuong-0.103793394971721","gon-0.100860053688625","te”-0.0997236440568017","moi-0.0995410583378527","den-0.0991106331907984","nien-0.098293961180771","sai-0.0976412877619921","–-0.0963315614827568","gia-0.0960269823346667","winter-0.0959592889911397","vuc-0.0952662281450413","“ngay-0.0949530980880794","crescent-0.0949530980880794","wonderland-0.0932898605692661","nuoc-0.0930740537198294","gian-0.0910600978315643","◕�-0.0908045976430346","���-0.0908045976430346","�◕-0.0908045976430346","��-0.0908045976430346","fastnfat-0.0908045976430346","garagesale-0.0908045976430346","httpbitlyformsg-0.0908045976430346","httpbitlykhachsg-0.0908045976430346","httpbitlynhanvesgchua-0.0908045976430346","httpbitlypreviewsg-0.0908045976430346","idol-0.0908045976430346","tcn-0.0908045976430346","vietopia-0.0908045976430346","chuc-0.0900628888436145","chuong-0.0881504205943015","ngay-0.0874409336137664","tro-0.0869320097451855","ngoai-0.0853317296441379","minh-0.0852701413383582","chu-0.0848282632325034","trinh-0.0847002427848435","vietnam-0.0840803861938048","sinh-0.0838278279977751","dau-0.0823822864389404","hung-0.0816395487787472","duc-0.0809069551094657","thao-0.0799898809227183","cho-0.0798427546183497","giang-0.0797208815537096","giai-0.0789960349062121","preview-0.0767783808224934","updating-0.0767783808224934","vao-0.0765717844519019","het-0.0764369357584719","thi-0.074167160809299","sam-0.0737032917733194","ban-0.0736970308963261"
"1772571746303512","edm-0.573351123969638","hoanh-0.474881284031736","❃-0.454022988215173","hoi-0.45234331012324","tphcm-0.411977630273134","year-0.35296109166857","new-0.326042440048804","nguoc-0.323957628771094","lon-0.307683594855383","tre-0.302097773507873","viet-0.252253021667733","trang-0.246603239673126","tai-0.221285823756616","nhat-0.214200450978685","friendship-0.189906196176159","nam-0.183166311946022","�����-0.181609195286069","hoa-0.177753233171903","quan-0.159045819911334","nhieu-0.156974235240377","lanh-0.154715254355232","thao-0.152105110355635","dem-0.140725262419271","gioi-0.13544670527061","choi-0.129827093822801","sac-0.129803250744407","nien-0.128311877469509","cua-0.125708099511901","cung-0.12437026019576","dao-0.122814482567892","thuc-0.119871554123586","chuc-0.119853768850068","“vietnam-0.117941603835206","global”-0.117941603835206","ifd-0.117941603835206","nhap”-0.117941603835206","internat-0.11272109262172","khu-0.111946487799995","album-0.107805212959657","“viet-0.106447350961643","kien-0.103839287536364","noi-0.102368722334442","tham-0.100278465893489","trong-0.100018474525301","te”-0.0997236440568017","vao-0.0972705177048012","hoc-0.0951787215778612","“ngay-0.0949530980880794","crescent-0.0949530980880794","giai-0.094413223065801","duc-0.0933431831916627","thuong-0.0923354247152572","giao-0.0909954384209148","dac-0.0908513850005415","◕�-0.0908045976430346","���-0.0908045976430346","�◕-0.0908045976430346","��-0.0908045976430346","fastnfat-0.0908045976430346","garagesale-0.0908045976430346","httpbitlyformsg-0.0908045976430346","httpbitlykhachsg-0.0908045976430346","httpbitlynhanvesgchua-0.0908045976430346","httpbitlypreviewsg-0.0908045976430346","idol-0.0908045976430346","tcn-0.0908045976430346","vietopia-0.0908045976430346","nhac-0.08854088729943","khong-0.0880513466481515","tro-0.0869320097451855","thi-0.0867108990719888","tri-0.0856964462102845","gian-0.0855744548330919","khach-0.0849395108547183","chu-0.0848282632325034","ngoai-0.0846657313606951","dang-0.0840218814175728","trinh-0.0836511705898695","clb-0.0824879257504046","duoc-0.082394451793395","dau-0.082062966070099","xanh-0.0817759513004597","hung-0.0816395487787472","vndnguoi-0.081454945090127","nghiep-0.0795582242999574","khi-0.0782845144256782","vuc-0.0781258874026588","chuong-0.0781155544928786","preview-0.0767783808224934","updating-0.0767783808224934","quoc-0.0757502356092142","nguyet-0.0754078139715151","nhung-0.0752210158602178","nhap-0.0748877734862275","cuoc-0.0747274236089538","tieng-0.0720775888812108","global-0.0719645923409529","gia-0.0715065946527197","vien-0.0713033364492062","xem-0.0693994607217395"
"1802021953358265","❃-0.454022988215173","✔-0.428896590610253","tieng-0.318989491249665","izi-0.302649663939828","live-0.298535901469215","các-0.242647783518181","tuan-0.241433514910171","anh-0.235957451585512","nhacchamcom-0.229609575214783","ban-0.223448470282604","trình-0.20688936623652","hang-0.203013548332085","sinh-0.183398663278916","nhung-0.182190589693548","�����-0.181609195286069","kakuyam-0.169601975763023","nhũng-0.165648354380142","nghiep-0.162808640845802","voi-0.158629967057972","của-0.1583039871964","jaya-0.153073050143189","noi-0.152064944294841","gia-0.151032796759135","cham-0.150759663323035","countdown-0.149369669897789","band-0.144482789812059","truoc-0.141815232519697","nhieu-0.140744353353682","cua-0.14023900103599","pot-0.138222679606909","nhat-0.138034520402433","hon-0.137235914641324","knguoi-0.136544124523354","khong-0.133661359829714","photo-0.131222998988026","izienglish-0.130766949819561","toi-0.130638183606279","dang-0.129811722825196","melt-0.129491896014056","httpgooglformsjrifmozzb-0.129339321852894","vien-0.127259229427985","gio-0.125945048300881","nguòi-0.125641361728713","diem-0.124792971442781","khu-0.12414070505168","cho-0.122616133231706","set-0.122094730110566","nang-0.120926165572128","ba�n-0.120799029240578","thu-0.120295185219335","izitalk-0.11931301783329","moi-0.11857193751973","hoc-0.117204367612803","tám-0.117044709509463","ủng-0.117044709509463","tham-0.116058237919936","gian-0.114756473565667","muon-0.113627247004788","qua-0.113092121007796","thoi-0.112540558621961","unilev-0.110332468103902","expo-0.108951994513681","tai-0.108904130813146","cafe-0.108227711588796","và-0.107907928382923","só-0.107847825585104","album-0.107805212959657","cac-0.107755038607828","tot-0.107724487287673","chi�-0.105637865402999","chet-0.105474970918943","nam-0.104472475648082","ngay-0.103924104529636","mot-0.103703571887401","nhom-0.10184365033395","dia-0.100900492471054","hoi-0.100343004221395","chia-0.0991258326407349","nhan-0.0989956784648406","ám-0.0989652893491454","ho�-0.0989652893491454","gon-0.0984690336549655","bay-0.0979302600872156","chuong-0.0961079802286648","tip-0.0960572038798012","sai-0.0953265728018757","nuoc-0.094509700015935","tnv-0.094231021296535","bao-0.0934587466100547","wonderland-0.0932898605692661","phi-0.0932658916494234","dem-0.093163817479212","chus-0.0927539820403017","easier-0.0927539820403017","funnier-0.0927539820403017","dance-0.0926062718760152","khi-0.092536403484557","giai-0.0914982084978115","cuoc-0.0913286148696225","minh-0.0912368390977421"
"1910318259193873","ảm-0.540048396508574","quóc-0.540048396508574","thỏ-0.540048396508574","vùng-0.540048396508574","lẽ-0.527604559216791","ho�i-0.501387665986755","best-0.490336752904482","thu�c-0.490244446811183","lãnh-0.487416817561206","su�-0.476040791279345","lón-0.45662931752325","❃-0.454022988215173","vie�t-0.434785238613837","nhát-0.417841654672397","phim-0.407757170778976","✔-0.377814072904549","của-0.365210075725029","vói-0.364394410300537","bartender-0.342030651122097","nam-0.315649776332403","booking-0.308697317788764","phe-0.286332953343777","and-0.284121230820257","gia-0.282092391341617","hoi-0.281270549779092","hon-0.27867493950223","tham-0.270149045158482","true-0.255865234431392","ban-0.255049033253537","khu-0.244872672760281","jaya-0.243708408780603","nhacchamcom-0.243708408780603","rock-0.233575143750338","american-0.231299714625851","hard-0.231299714625851","tphcm-0.230041146353537","got-0.226716263834187","info-0.226716263834187","cafe-0.225500796146153","cocktail-0.215118820386843","thuc-0.212809591057336","photo-0.208920827336198","christma-0.208697317788764","ever-0.208697317788764","gon-0.203240378073562","sai-0.196754329534676","khong-0.195414868199649","và-0.191324394368823","nhung-0.190853554021947","friendship-0.189906196176159","mot-0.189420055665497","the-0.187095599242436","hie�n-0.185638641205908","sách-0.185638641205908","toi-0.184357778006421","van-0.184152466126686","lan-0.181692017110255","�����-0.181609195286069","cham-0.180018940086387","cho-0.179637738089846","nói-0.178404301994956","xuc-0.177462121771973","chieu-0.175907470424159","tai-0.173318542646821","come-0.172569975842933","nang-0.17180906445938","food-0.171054550557265","show-0.171054550557265","gian-0.168516423526621","bangkok-0.168198971160499","cac-0.165892902967322","hoa-0.164455376262748","anh-0.164205914750404","parti-0.163445584301494","noi-0.162593525328045","có-0.159348191735294","hang-0.158672711148464","moi-0.157990737766822","nhac-0.157386482885779","nay-0.154485594500069","chung-0.151154306974383","quoc-0.149585400001446","thoi-0.147736612955563","music-0.147600983983272","chuc-0.14687401522516","dap-0.146126075433426","phi-0.145737295118461","ngay-0.145050339692526","toc-0.144895579776301","diem-0.144692813297121","dang-0.144329688491275","viet-0.143002094556524","tien-0.140559904044352","cuoc-0.140423415796622","tieng-0.139006778556621","hay-0.138114939156021","httpwwwchihoichamcom-0.135012099127143","httpwwwnhacchamcom-0.135012099127143","jaka-0.135012099127143","viec-0.1348807024501"
"1918074828416926","cunnigham-0.855076627805242","dotwork-0.855076627805242","roisin-0.855076627805242","latino-0.841901775787537","cuban-0.69428076285971","jan-0.621130384300442","spot-0.546706651293484","guest-0.511995539531681","specialist-0.489050175907012","will-0.479448672957553","cuba-0.431372973982688","now-0.43112139103438","night-0.426273476166627","book-0.394779798133824","take-0.392194223498772","are-0.371985748155596","and-0.336577796375233","beer-0.307963471518728","food-0.294733673783572","away-0.287744883381581","corazon-0.280633925262512","habana-0.280633925262512","direct-0.277641316761834","celebr-0.276682050098739","readi-0.276682050098739","authent-0.262907788877023","start-0.254686419660365","the-0.23717026903356","chef-0.232604758573992","danc-0.228269243288168","from-0.21996121666342","drink-0.217715837825269","cider-0.21229488690337","music-0.211331684376644","you-0.206702951936669","outcast-0.20561557549256","our-0.204064477953494","cultur-0.202301728270962","amaz-0.195562563988039","cocktail-0.195562563988039","saigon-0.193734510651152","classic-0.192546331456194","prepar-0.192546331456194","all-0.192321155743227","free-0.190296021454754","parti-0.190010447657834","great-0.184199412882356","salsateka-0.179823680265299","order-0.173859320533512","one-0.171301391548359","play-0.168499388349146","everi-0.16031467033211","holiday-0.15421168161942","mojito-0.154155173568457","come-0.152183286674037","for-0.152082448817609","salsa-0.14904770937751","love-0.147408978424334","enjoy-0.144517164767674","damm-0.142512771300874","gentleman-0.142512771300874","hell-0.142512771300874","kido-0.142512771300874","beerfest-0.141529924602247","never-0.140988728808988","just-0.130925899211025","your-0.130117422229745","let-0.129630233649354","barcelona-0.128623882411985","dancefloor-0.128623882411985","estrella-0.128623882411985","gentlemen-0.128623882411985","lush-0.128623882411985","midnight-0.128623882411985","welcome-0.128623882411985","addit-0.120499403235302","ladies-0.120499403235302","want-0.117977267830303","floor-0.115320222112146","til-0.114734993523096","hiphop-0.110263769982994","custom-0.106610514346413","ladi-0.106610514346413","season-0.105875269419886","edm-0.10352173071674","listen-0.10352173071674","this-0.101957089914743","beat-0.101345300288115","get-0.100019761476676","intern-0.0998474737873714","acompani-0.0996205779967272","bartosz-0.0996205779967272","casa-0.0996205779967272","eddi-0.0996205779967272","havana-0.0996205779967272","presents-0.0996205779967272","salsabachata-0.0996205779967272","vietnamjust-0.0996205779967272","offici-0.0984860351697305","craft-0.0978068211340771"
"1930036233887304","ali-0.603583501980171","phim-0.41228885940098","star-0.37849044211503","chieu-0.358769038752778","wars-0.336760710315015","hung-0.250704310408721","voi-0.206747657203487","dac-0.203810132568257","dstyle-0.197562830973052","awakens-0.186562173339326","force-0.186562173339326","isp-0.185215154037237","bao-0.185175281599635","cong-0.183794222565874","khach-0.175576184022863","biet-0.173724088763718","anh-0.17218488176865","buoi-0.170786325237931","mat-0.162416096857629","ban-0.157909674507673","the-0.152566689071712","nguoc-0.150198536975689","cung-0.147826152098798","doanh-0.139175805620566","cua-0.13411864136676","dien-0.134082756080651","mot-0.131342997819429","war-0.123663416636829","than-0.123170001886838","fan-0.117337538392824","traci-0.114940490666029","turntabl-0.111443075013994","luc-0.110609127752754","yeu-0.109274926750657","moi-0.109153383248936","expo-0.108951994513681","“-0.105655112513339","chet-0.105474970918943","nhung-0.105224547460263","chi-0.105136239823222","kien-0.104036626795249","gioi-0.10376887285319","brian-0.102529143148298","scratch-0.100298767512595","nguoi-0.0952674823616035","thuong”-0.0949922302876834","minh-0.0921486811628222","thuc-0.0915117195741925","hoi-0.0912147816815406","som-0.0904639511781938","noi-0.089123947609575","cuc-0.0890834143527657","nhap-0.0890834143527657","loi-0.0877109937978995","quoc-0.0862938740603814","may-0.0846775375812206","khoi-0.0834938239373271","–-0.0826500392106431","gia-0.0816093299447163","thuong-0.0804792032835933","cac-0.0794622367281941","nhieu-0.0787196023473197","tao-0.0757900642550405","nhan-0.0742895768198595","phantazmagorea-0.0740860616148946","phu-0.0733172140650945","qua-0.0733118485534768","dao-0.072730562371766","trong-0.0723429225904281","tai-0.070903623817809","choi-0.068528480678786","khoanh-0.0684992408836123","tieng-0.0668355824171227","chung-0.0664382520606151","dem-0.0652453489398438","toi-0.0648891417368617","lam-0.0647468918217923","cau-0.0641924698715772","tham-0.0617700767069757","invisibl-0.0617383846790789","piklz-0.0617383846790789","skratch-0.0617383846790789","tinh-0.061547771822423","mai-0.0612069092862848","belarus-0.060528885840934","khac-0.0602858671348898","khat-0.0599436692269282","ngay-0.0596391892519668","nam-0.0590948859897351","hon-0.0589534374570292","rat-0.0586817551295537","muc-0.0574211297984832","chang-0.0569252787007457","den-0.0565672338141207","phai-0.0559964415351968","hay-0.055675822650655","muon-0.0551145194486468","xung-0.0547310180662793","trinh-0.0546108065869897","mua-0.0544387816903273"
"1932747286950640","and-0.551862140523023","bank-0.542596074967969","live-0.323241049406146","izi-0.302649663939828","volunt-0.294100238404805","the-0.271863122851022","head-0.251979164992268","erc-0.231449312789389","winfield-0.231449312789389","his-0.197685764851988","for-0.193285820701352","vietnam-0.189340906975841","prisma-0.18852083132714","run-0.17522196936855","afdefeo-0.173913890401066","volontair-0.173913890401066","tieng-0.164983475863032","dap-0.160453036832494","npo-0.156964737858693","corpor-0.156518603882155","acting-0.154299541859593","wong-0.154299541859593","set-0.153801501108271","tham-0.14903673820873","condit-0.147050119202403","band-0.144482789812059","✔-0.143568760288664","exhibit-0.143501783485935","sustain-0.14001558531632","hsbc-0.13926194787463","pot-0.138222679606909","gem-0.136629244613256","join-0.135394338744678","confer-0.134559176928399","discov-0.134559176928399","photo-0.134559176928399","event-0.130560291441532","melt-0.129491896014056","anh-0.124366832277452","take-0.120811898172759","izitalk-0.11931301783329","trien-0.117555500988605","franc-0.115279456186875","french-0.115279456186875","khiem-0.114345189506502","dang-0.113452533894597","hcm-0.109402990556939","model-0.106631496725122","garden-0.106117280231575","fair-0.104634859193433","space-0.104634859193433","tuan-0.103132099935309","intern-0.101915118986768","local-0.101593752797214","will-0.0999688378506675","program-0.0994678323878669","invit-0.0983303036445018","gia-0.0963683583412549","izienglish-0.0960572038798012","tip-0.0960572038798012","good-0.0952044634557319","with-0.0950431570449498","develop-0.0942454206020646","global-0.0941491659197429","dance-0.0926062718760152","creat-0.0924332985017848","how-0.0924332985017848","thuyet-0.090234709751382","place-0.088415684988211","commerci-0.0872404197748212","univers-0.0853527373374699","lao-0.0843308019457738","phap-0.0837797011652783","ngo-0.0831079242210987","hoinghinhansuvietnam-0.0807946419973457","httpvietnamhrsummitvnagenda-0.0807946419973457","httpvietnamhrsummitvnregisterbookyourstand-0.0807946419973457","httpvietnamhrsummitvnregisterfreeregistrationform-0.0807946419973457","httpvietnamhrsummitvnregisterpaidregistrationform-0.0807946419973457","vietnamhr-0.0807946419973457","vietnamhrsummit-0.0807946419973457","vnhrsummit-0.0807946419973457","loud-0.0807638331424091","phu-0.0804637591824123","from-0.0800906771940835","cac-0.079609306797592","dong-0.0782270522852461","chiefli-0.0771497709297963","economi-0.0771497709297963","erci-0.0771497709297963","ercintern-0.0771497709297963","growth-0.0771497709297963","httpsgooglpeogy-0.0771497709297963","necess-0.0771497709297963","nonbank-0.0771497709297963","onwards-0.0771497709297963","gun-0.0765740263706187","hardcor-0.0765740263706187","performance-0.0765740263706187","center-0.0761362957316663"
"1934781353412802","edm-0.573351123969638","phim-0.560729426151958","tphcm-0.483537163339131","hoanh-0.474881284031736","❃-0.454022988215173","tai-0.432427391272462","nam-0.382882299407679","hoi-0.367952805733344","year-0.35296109166857","lon-0.336351305323216","new-0.326042440048804","nguoc-0.323957628771094","nhat-0.304406727042429","bieu-0.304031987701454","viet-0.256430534495802","nuoc-0.243765378790029","trang-0.231040899305404","sseayp-0.228020434081398","lan-0.224594760144395","“gai-0.219876847149919","chieu”-0.219876847149919","vfx-0.21601935860343","quan-0.214222433373045","gom-0.211060950589594","nien-0.209693783852311","dai-0.198017379468764","rap-0.195220379269271","hoa-0.194440424791977","ngay-0.193477657608929","và-0.191324394368823","tre-0.190550031313372","gia-0.18683140096275","rieng-0.185734422427628","hie�n-0.185638641205908","sách-0.185638641205908","cua-0.183384564006825","�����-0.181609195286069","celadon-0.180809154778201","nói-0.178404301994956","dien-0.177469273387819","chieu-0.175907470424159","moi-0.173414665546279","asean-0.165634769146784","aeon-0.163188009403752","có-0.159348191735294","clb-0.154564754076001","gioi-0.150278158101211","don-0.150169152544852","ho�i-0.150021506358242","vtc-0.146225045268362","trong-0.145437860369562","mua-0.145206870814089","quang-0.144462376811861","tan-0.142793731084073","pho-0.141313526140698","dem-0.140725262419271","mall-0.139894122269173","sinh-0.139249169875236","tro-0.135651997005176","ngai-0.135326495812069","voi-0.13371081260953","tau-0.133622044893763","gay-0.132963799554175","cung-0.131086510201933","hang-0.130233586465902","gian-0.130094840566359","chuong-0.128993533538571","nhieu-0.127731513947166","chuc-0.127232441637052","sonata-0.122391007052814","duoc-0.118395472174143","dong-0.117949898209526","thanh-0.117570339578417","vua-0.115938436043636","minh-0.115562290712013","cho�-0.115291230715314","hoành-0.115291230715314","httpthichdocsachorgthreadshoisachtphcmtaicongvienlevantam-0.115291230715314","mièn-0.115291230715314","ban-0.114534511007595","xem-0.11345642174172","trinh-0.109836071892336","expo-0.108951994513681","compositor-0.108009679301715","generalist-0.108009679301715","maya-0.108009679301715","album-0.107805212959657","choi-0.107257833719009","giua-0.107101503969817","phu-0.107004380160361","vao-0.104465791645095","dã-0.104055275659134","hoa�ch-0.104055275659134","làn-0.104055275659134","nghĩa-0.104055275659134","quá-0.104055275659134","tha�t-0.104055275659134","tỉnh-0.104055275659134","thuong-0.103793394971721","cho-0.102687132487696"
"2186266901513403","suppli-0.409243256270837","chain-0.389666015738816","banh-0.38457784541528","young-0.359905897259778","and-0.359143121818576","camp-0.32739460501667","talent-0.304413425075722","student-0.268852819974527","his-0.237224459674495","the-0.224493392330359","“gai-0.219876847149919","chieu”-0.219876847149919","hcf-0.214513997219434","cooki-0.201194500660057","graptaxi-0.201194500660057","kkm-0.201194500660057","trc-0.201194500660057","career-0.196230774490926","vsc-0.19360225535213","cai-0.188730033144697","industri-0.174720472426771","oder-0.170116804567485","lanh-0.154715254355232","phim-0.152972255372982","hinh-0.14517810742768","dao-0.143743072964665","that-0.140263033537225","ship-0.136058655662266","both-0.13092436676935","tieng-0.127773907562146","opportun-0.123782638028713","khach-0.12273741108324","cac-0.121360396820642","organis-0.117969330135071","ilsc-0.116601358337078","woori-0.116601358337078","toan-0.114167870208982","doanh-0.11267270198705","with-0.112151922641932","tra-0.111855344027277","human-0.111590751469149","sdt-0.110138496938984","event-0.109005526345053","tre-0.108729428550398","lam-0.107752760333997","film-0.107728776463841","vhn-0.107256998609717","train-0.104914713500412","vietnam-0.103420123066253","xanh-0.103155284973782","rap-0.101299921888866","dich-0.101101846575016","trong-0.0984922156938323","kinh-0.0979030569691042","truoc-0.0968129512143858","allday-0.0968011276760651","industry’-0.0968011276760651","yearsexperience-0.0968011276760651","bring-0.0960565006079357","–-0.0924711153229702","cung-0.0924628568194257","from-0.091595196367895","bulger-0.0913434973323107","crime-0.0913434973323107","gia-0.0902502775660034","compani-0.0894839505718403","nghiep-0.0888512080582311","ban-0.087869440503731","advic-0.0873671654119142","oneday-0.0873671654119142","resourc-0.0873671654119142","universities-0.0873671654119142","vocat-0.0873671654119142","nam-0.0841245258931098","mass-0.0824414201809754","nobodi-0.0824414201809754","vndnguoi-0.081454945090127","loud-0.0807638331424091","one-0.080394708182319","lich-0.0802818349043566","canada-0.0788521754406312","hoi-0.0785662398844768","khi-0.0784659934808783","mang-0.0780200259612661","three-0.0779332031477633","hoc-0.0760651848627302","dat-0.0760540336955754","minor-0.0756624159849571","anh-0.0753734317989105","nganh-0.0750300213114291","issu-0.0748961456488259","phat-0.0743591116465502","nhu-0.0742303790267822","truong-0.0734384989984006","“can-0.0732922823833065","namcito-0.0732922823833065","xuong”-0.0732922823833065","yeah-0.0732922823833065","vua-0.0726951120858738","largest-0.0724146889900165"
