eventId,description
783030535156575,noel gan den . chung minh nhung anh chi em tinh nguyen muon to chuc 1 ngay giang sinh yeu thuong cho tat ca cac em o mai am thi an tinh ba ria vung tau
799350986841746, 
1006129929430697,"Hay cung Tham du tiec Giang Sinh Buffet, Teabreak, thuong thuc huong vi trai cay, banh ngot tai KS Grand Dong Khoi, Quan 1 cung voi Marine City 
Mot buoi tiec Giang Sinh tung bung nhat, nhon nhip nhat va mot ngay duy nhat  20.12.2015
Ban vua co the vui le Noel, vua co the thuong thuc cac mon an tai nha hang, lai co the Nhan ngay 1 cay vang SJC, cung co hoi so huu Xe FORD ECOSPORT (600 trieu), xe Honda LEAD, lai vua co the la nguoi nhan ngay Voucher tri gia 2.000.000 dong cung nhieu qua tang hap dan khac danh cho khach hang tham du. va biet dau rang ban lai co duoc mon hoi lon tu ""Pho Bien Marine City"" 
Tat ca co hoi do deu se den voi ban. Chi can goi dien dang ky tham du.
Hotline: 0933.836.896 (Tri Hoa)"
937732546274120, 
1529699710677553,"Chuong Trinh
 8h00 - 9h00 : Don khach va dung tea break
9h00 - 9h15  : Tiet muc mo man
9h15 - 10h00 : Gioi thieu du an va chinh sach ban hang
10h00 - 12h00: Chuong trinh ban hang va rut tham may man
13h00: Ket thuc chuong trinh"
155514448138170,"Nham giup cac ban nam bat xu the moi cung nhu cap nhat kien thuc trong linh vuc Do hoa, nganh Do hoa - Trung tam tin hoc DH Khoa Hoc Tu Nhien gioi thieu den cac ban buoi Hoi thao voi chu de ""Motion Graphics - Xu huong moi trong Thiet ke Do hoa"".

Noi dung bao gom: 
✔ Gioi thieu ve Motion Graphic (cac loai hinh, cac buoc thuc hien, cac phan mem thuc hien,...)
✔ So sanh Motion Graphic & Lam hieu ung phim
✔ Diem khac biet giua Motion Graphic 2D & 3D
✔ Huong dan thuc hien 1 doan Motion Graphic ngay tai buoi Hoi thao
✔ Giao luu & giai dap thac mac

Dang ky hoan toan MIEN PHI tai: http://goo.gl/forms/xNMzdXHUII

Thong tin chi tiet ve buoi Hoi thao vui long truy cap: http://t3h.vn/Dohoa/hoithao/hoi-thao-motion-graphic-20.12.2015.html"
959800754113122,"Woohoo, Hõi các Sony Fans, bạn dã sãn sàng dẻ buóc vào mùa Giáng Sinh dày tung bùng, và thạt nhièu bát ngò chua nào?
Hãy “san” cho mình chiéc vé dén vói “Lẽ Họi Phó Dong Sony” nam nay diẽn ra tại: 
• Thòi gian: 09:30 – 21:00 ngày 19/12/2015
• Dịa diẻm: Crescent Mall, 101 Ton Dạt Tien, Quạn 7, TP.HCM
Dang ký ngay vé online dẻ có co họi trúng Xperia Z5 nhé: http://bit.ly/Dky-LeHoiPhoDongSony ;): 

...
Dén Lẽ Họi bạn sẽ có thẻ dám chìm trong mọt khong gian tuyét tráng cục lãng mạn, nhũng hoạt dọng dày bát ngò ám áp, cùng sieu giải thuỏng háp dãn, và dạc biẹt là Uu Dãi Mua Dén 35% dành cho bạn!

Sẽ có nhũng diẻm bát ngò mà bạn chác chán khong thẻ bỏ qua dau nhé:
1. Ngay khi bạn dang ký thành cong online dén vói Lẽ Họi, bạn sẽ có co họi trúng ngay Xperia Z5 Dual màu vàng dáy. 
2. Néu bạn là 1 trong 500 bạn dén sóm nhát Lẽ Họi, bạn sẽ có co họi trúng Xperia Z5 Premium, và dạc biẹt néu bạn dem theo sản phảm Sony, hoạc trang bị bát cú chiéc áo hoạc phụ kiẹn màu dỏ, màu của Giáng Sinh, bạn sẽ duọc tạng ngay món quà xinh lung linh tù Mr. Santa Claus dáy nhé!
3. “Dáu Giá Mùa Dong – Rinh Sieu Phảm Vói Giá 50%” – Khi tham gia vào Phien Dáu Giá Mùa Dong, bạn sẽ có ngay co họi mua Xperia Z5 Compact; Xperia Z5 và Xperia Z5 Premium, và cả Soundbar ST9 vói giá chỉ 50% thoi!
4. “Sieu Uu Dãi Mùa Dong Dén 35%” – Dén Lẽ Họi, bạn sẽ có thẻ sám cho mình nhũng sản phảm Sony cục chát vói uu dãi dén 35%.
5. “Khoảnh Khác Tuyét Tráng” vào hai khung giò vàng của ngày sẽ dua dén bạn mọt khong gian Tuyét Tráng Roi sieu lãng mạn. 
6. Nhũng hoạt dong Phó Dong cục vui nhu: 
• “Truy Tìm Mọt Nủa Bí Ản, Rinh Xperia M4 Aqua Dual cạp”
• “Thu Gủi Santa Claus, trúng Soundbar HT-CT180”
• “Tỏa Sáng Giũa Phó Dong rinh Walkman Hi-res A26 và loa mini sieu chát”
• “Tranh Tài Giũa Phó Dong rinh PS4”
• “Khu Tuyét Tráng, Chụp Hình Mùa Dong Vói Sieu Camera tù Sony”

Hãy danh dau ngay vao lich 1 ngay duy nhat 19/12/2015, tu 10h-19h30, tai Crescent Mall, Q.7, TPHCM nào!!!
Và còn chàn chù gì nũa, mà chua dang ky ngay cho mình chiéc vé online dén Lẽ Họi de co co hoi trung Xperia Z5 nào: http://bit.ly/Dky-LeHoiPhoDongSony"
480518935460461, 
1515722348739773,"Sap Giang Sinh roi, ban co muon so huu cac tam hinh cua ChanBaek HunHan khong :3
Vay hay den voi chung minh, tui minh se thuc hien uoc mo cho cac ban luon =)))
Cac ban chi can o lai giao luu voi tui minh thi tui minh se bien mo uon thanh hien thuc :v
Con gi nua doi ngay 20/12 thoi nao :v"
554030424752809,"Mung Giang Sinh Va Nam Moi 2016
cong ty chung toi dong loat to chuc cac su kien dat biet de tri an khach hang va nhung chuong trinh khuyen mai giam gia cuc soc cho khach hang.
Hay den voi Green House va trai nghiem khong gian tuyet dep"
436574279865489,"Ban muon nhin lai mot nam 2015 cua minh de rut ra nhung bai hoc kinh nghiem?
Ban muon minh chuan bi that san sang de chao don nam 2016?
Ban muon mot moi truong tich cuc, khat khao vuon len?
Ban muon bien nam 2016 cua minh thanh nam tuyet voi nhat?

Tai Gala Dinner HTT20 nam nay voi chu de 2016 The Best Year Ever, HTT20 mong muon dem den cho ban mot buoi tiec am cung nhin lai nam cu that tron ven, de ban don chao nam moi 2016 hung khoi va san sang.

Noi dung chuong trinh

15:00 - 15:30 	Don khach
15:30 - 17:30 	Dao tao - chu de “Nghi luc lap than”
17:30 - 17:50 	Tam nhin 2016 cua Life Coaching Vietnam
18:00 - 19:30 	An toi, giao luu, chup hinh.
19:30 - 19:45 	He sinh thai HTT20 - nguon luc hoc hoi cho HTT20
19:45 - 20:15 	3 ban chia se ket qua sau HTT20 (Gia dinh, Su nghiep, Cham soc ban than)
20:15 - 20:30 	Van nghe
20:30 - 21:00 	2 ban chia se ket qua sau HTT20 (Tinh yeu, Suc khoe)
21:00 - 22:00 	Tang qua, cam on, loi tri an

Tran trong mo rong cua don chao den dem ky niem 2 nam cua Hanh Trinh Tuoi 20, moi nguoi moi lua tuoi, khong chi la 20. Mot dem de don nhan nhung dieu can thiet, song mai nhu nhung ngay 20 tuoi. 

Dia diem: TAPS Beer Club - 147 Truong Dinh, P. 9, Quan 3, TP. HCM. Ban do: https://goo.gl/XoSHI8

Phi tham du
400,000d/nguoi neu ban la khach hang hoac nguoi quen cua khach hang tai Life Coaching Vietnam
600,000d/nguoi cho cac doi tuong con lai

Luu y: Do phai chuan bi dat ban cho so luong nguoi du tiec nen HTT20 chi danh cho nhung ban da dong phi truoc ngay 15/12/2015 va khong thu phi vao ngay dien ra su kien.

Dang ky tai day nha: https://goo.gl/57h8Fz

Thanh toan truc tiep tu 08:30 - 18:00 tu thu 2 den thu 6. Tai van phong Life Coaching Vietnam - Lau 3A, Toa Nha Copac Square - 12 Ton Dan, Quan 4 (ban do: https://goo.gl/IhQFAv)

hoac thong qua chuyen khoan
• Ten chu tai khoan: CONG TY TNHH LIFE COACHING
• So tai khoan: 007.100.1022344
• Ngan hang Vietcombank, Chi nhanh Tp. Ho Chi Minh
• Noi dung chuyen khoan: Gala HTT20 - Ho ten nguoi tham gia (Vi du: Gala HTT20 - Hoang Phi Hong)"
142982662732034,"Ban huan luyen doi nhac ken Vo Thanh Trang nhiem ky 2015 - 2016 than moi cac anh chi cuu thanh vien doi nhac ken Vo Thanh Trang ve tham du buoi ""off 15 the he SH va mung sinh nhat doi lan thu 15"""
1188663951161863,"日頃、お世話になってる皆さんに、小生の喜寿を、祝って、
頂こうとShort noticeですが、計画しました。本来、招待すべきところ、有料ではありますが、お友達共々、お誘い合わせの上、ご臨席、賜りたい。　拡散希望します。"
140169443014693,"Co nhung khoanh khac cua cuoc song thuong ngay that gian di, nhung vo cung dac biet ma ban khong the nao quen.
Co nhung mon qua khong can phai mua nhung lai co gia tri lon lao khi ta trao tang cho mot ai do va ban chi co the cam nhan bang chinh tam hon minh.
Co nhung thong diep yeu thuong can duoc truyen di cho mot the gioi ngap tran tinh yeu, cho moi khoanh khac tro nen dang nho, cho cuoc doi nay am ap hon..
Noi the hien tinh yeu doi voi que huong, tinh yeu giua con nguoi voi con nguoi chung ta. 

>>>> 1 phan qua gom :
--- 2 banh sandwich : 10.000 
--- 2 goi sua : 10.000	
+ So luong du kien: 20.000 d/phan	- 200 phan
===> TONG SO TIEN : 4.000.000

>>>>Lich Trinh Phat Qua toi Thu 7 Ngay 15/12/2015 
-	21 : 00 : Tap trung o Chung Cu Ngo Tat To, 39 Ngo Tat To, phuong 19, Binh Thanh, Ho Chi Minh
-	22 : 00 : Xuat phat
Cac tuyen duong chung ta se di phat qua : Quan 1, 3, 4, 5, 6 va Binh Thanh, Phu Nhuan, Go Vap
-	01 : 00 : ket thuc chuong trinh

Tien tinh tai ung ho cac ban vui long gui vao:
So tai khoan: 711a76858678
ViettinBank chi nhanh TPHCM - Nguyen Vuong Truong Thanh
So DT: 090 683 0924
Dia chi: 139/18 Ngo Tat To, P.22, Quan Binh Thanh.
Moi thac mac ve chi tiet chuong trinh tu thien vui long lien he : 090 683 0924"
1524356571207831,"Speaker: Kristen Weaver, Consulate Officer

This month, the American Center book club will introduce you to inspiring Christmas stories written by American authors O’Henry and Harriet Stowe. Come learn more about American culture and share your opinions. Don’t forget to read these stories and bring your friends! The stories are here: http://americanliterature.com/author/o-henry/short-story/the-gift-of-the-magi, http://americanliterature.com/author/harriet-beecher-stowe/short-story/christmas-or-the-good-fairy"
184893308521677,"Khoa hoc cung cap cac kien thuc de ap dung cac cong cu thong ke giup doanh nghiep nhan biet, xac dinh su bien dong ve chat luong cua san pham, chat luong cua qua trinh trong he thong, qua do giup doanh nghiep xac dinh nguyen nhan va dua ra cac giai phap thich hop nham cai tien chat luong san pham. Ap dung hieu qua cac cong cu thong ke trong hoat dong cua doanh nghiep se mang lai nhung loi ich dang ke trong viec giam chi phi, nang cao nang suat va chat luong cua san pham.
Thong tin chi tiet: http://vjcchcmc.org.vn/business/122/phuong-phap-kiem-soat-chat-luong-bang-ky-thuat-thong-ke.html"
921057071321923, 
1638727446395384, 
1706072709611695, 
822508207860576,Cuoi thang 12 se ra mat bo phim ngan may ban za cac fan nho theo doi nha mong dc su ung ho bo phim ngan sap toi.Nhung pha hanh dong :Chung tui dang tuyen them dien vien de lam bo phim tuoi tu 15--->20 noi chung ai dam me thi inbox tui nha...
440095206191965,"Yoooo wazzup!!!
G-Wave se tiep tuc to chuc tai Viet Nam va lan nay se to chuc tai thanh pho bien Vung Tau nhe moi nguoi. Dac biet doi BBoy chien thang se co co hoi sang Han Quoc de tham gia chung ket G-Wave The Gioi !!! 

Ngay 20 / 12 / 2015 
Thoi gian: 11:00 - 22:00
Dia diem: Nha Van Hoa Thanh Nien TP Vung Tau.

- The loai thi dau –
1. Freestyle Battle 2vs2 ( Toi da 30 doi )
2. B-Boy Battle 4vs4 (Toi da 60 doi )

- Judge -
DYZEE (CANADA, Super natural crew)
PHYSICX (KOREA, Rivers crew)
VIETMAX (VIETNAM, Peace United)
DSEVEN (KOREA, Hispop crew)
STEPER (KOREA, G.Funk, Zulu Nation)
SHINING SOUL (KOREA, HISPOP)
CLOWN (VIETNAM, Destiny crew)

- DJ: TBC

-HOST MC : TBC

- Giai thuong -
BBoy Battle 
----------------
1st winner : $3,000 (Da bao gom ve may bay sang Thai), 
2nd winner: $300

Freestyle battle 
----------------------
1st winner : $300 
2nd winner: $150

- Dang ky - 
Gui dang ky tai page event cua facebook.
Gui mau dang ky ve dia chi email: pudanceagency@gmail.com

Tieu de: G-Wave Vietnam 2015 
The loai thi dau:...................................
Ten nhom:............................................
So dien thoai nguoi dai dien :.......................................

Le phi thi dau:
BBoy Battle: 300k / 1 doi
Freestyle Battle: 200k / 1 doi
(Le phi dong vao ngay thi dau)

Cac doi dang ky tham gia tai HCM se co xe Bus cua BTC don dua.

Thong tin lien lac:
----------------------------------------
web : facebook.com/peaceunit
facebook.com/hispopent
Phone : 098 999 6979

Presented by HISPOP X Peace United
Main sponsored by Lime Orange Company"
705772972857275,Cuoi thang 12 se ra mat bo phim ngan may ban za cac fan nho theo doi nha mong dc su ung ho bo phim ngan sap toi.Nhung pha hanh dong :Chung tui dang tuyen them dien vien de lam bo phim tuoi tu 15--->20 noi chung ai dam me thi inbox tui nha...
1800241690202920,"[CON LOC] Tiec tung Tornado Party da tro lai. 

Voi chu de ""Spirit BASS"" cho mua Giang Sinh nay, S-Event va YFM Magazine se la hai don vi dua mo hinh party khep kin Boiler Room lan dau tien xuat hien tai Sai Gon. Rut ngan khoang cach va tao su tuong tac truc tiep giua Artist va Raver.

Click de xem mo hinh Boiler Room |  https://goo.gl/ue9d9r
                                     
Den voi Party lan nay cac ban se duoc hoa minh vao khong gian am nhac cuc chat,duoc dau tu ky luong ve he thong am thanh,anh sang chac chan se lam hai long nhung raver kho tinh nhat. Va khong ai khac, cac ban chinh la nhung nhan to tao nen con loc Tornado. 

Va day se la cac CON LOC chinh | Hua hen se cuon bay tat ca trong Spirit BASS lan nay:

⚡ DJ Ty Ty: TOP 4 DJ Viet Nam (BUDjs 2015). Kinh nghiem duoc choi nhac cung voi cac DJ hang dau The gioi nhu: VINAI, Ferry Corsten, Dyro (Escape Party 2015) va sap toi se la ""huyen thoai"" DJ Tiesto (Budweiser Festival 2015)

⚡ DJ King Lady: Top 100 DJ nu the gioi. Khang dinh tai nang cua minh qua show truyen hinh The Remix 2014 va nhung tour luu dien Chau A qua cac nuoc Phillipines,Malaysia va Nga 

⚡ DJ Popo Duong: nu DJ xinh dep va day tai nang.Da de lai dau an cua minh qua set nhac tai le hoi am nhac FutureNow Music Festival. Hien dang la DJ chinh cua Chill Sky Bar va Avalon Bar

⚡ Rapper F: Nha vo dich cuoc thi MC Battle 2015. Se mang den nhung ban Rap do chinh anh sang tac cung nhung Skill nhac chat nhat.

⚡ DJ Rhyskai: Chang trai DJ voi dong nhac Hiphop va Trapstep, chac chan cau ay se khien doi chan cua ban se khong dung yen boi set nhac day thoi mien cua minh.

⚡ TPAL: DJ/Producer tre den tu Ha Thanh. Hien anh dang la nha san xuat nhac cho nhung website lon tren the gioi 

⚡ To Rich & Juni Pham:  Bo doi MC - Rapper dang lam mua lam gio hien nay chac chan se dem den su cuong nhiet trong Party lan nay

⚡ DJ Sun: Chang DJ cung voi nhung track nhac dinh dam.

⚡ DJ Small T: Chàng DJ duọc biét dén vói rát nhièu show diẽn tại Sài Gòn và Hà Nọi, Vói chát nhạc Trap, Hiphop Small T luon mang cho mình mọt phong cách rieng biẹt.
------------------------------------------------------------------------------------
Thong tin ve: DOT 2- VE GA HAP DAN voi muc gia: 169K/GA va 756k/package 5 ve GA ( Bao gom mot phan nuoc uong va finger food ) 
Lien he: 0972.229.993 - 0909.974.123 
------------------------------------------------------------------------------------
 + Ve Online: 
Tai Ticketbox | https://ticketbox.vn/event/tornado-chirstmas-party-spirit-bass-55083
+ Tai cac dia diem:	                   	
_KayO Bar: 21 – 23 Ho Tung Mau, Quan 1
_ Fix Republic Coffee Shop: 31/1F Ngo Thoi Nhiem, Quan 3
#TORNADOPARTY #SEvent #YFMMagazine #Aperol #KayOBar #EDMVN  #BABYSPACE #RICKTSHIRT"
765648916897324,"chung toi co chuong trinh khuyen mai doi voi cac mac hang may lanh khi mua san pham o cua hang cua chung toi
- giam 10% khi mua may va lap dat may darkin inverter
- giam 15% khi mua may va lap dat may toshiba
- giam 20% khi mua may va lap dat may LG
nhanh chan nao cac ban oi khuyen mai co hang ""mua lien tay dip may khong cho doi"""
1236728423009723,Offline CCTalk Biz 2222.
1711617585735945,chat luong thuong hang
1568731703380247,"Phong CTSV truong DHQT han hanh mang den cho cac ban sinh vien chung ta chuong trinh da hoi don xuan Year End Party voi chu de “A Christmas Dream”. Nam moi den, chung ta cung chung vui ben nhau trong dieu nhac an binh, chuc nhau nhung cau chuc binh yen va cung nhin ve nhung uoc muon trong tuong lai
Voi ten goi A Christmas Dream, BTC mong muon dem den cho cac ban sinh vien mot khoang thoi gian de chung ta xac dinh lai nhung mong muon, mo uoc cua ban than va cung vach ke hoach de thuc hien muc tieu trong tuong lai.
Va de cu the hoa nhung mong muon do, chuong trinh Year End Party 2015 la dip de cac ban sinh vien, cuu sinh vien cung nhu quy thay co hop mat, giao luu voi cac noi dung thu vi sau:

- Loi chuc mung nam moi tu truong DH Quoc Te 
- Giao luu, hop mat tro chuyen voi ban be, thay co, cac the he anh chi cuu sinh vien
- Tiec Buffet voi cac mon an dac sac theo phong cach tay au
- Thuong thuc bua tiec am nhac, khieu vu hoanh trang tu cac ca si, DJ noi tieng
- Bau chon King & Queen
- Va cac chuong trinh dac biet, nhung tiet muc bat ngo thu vi nhat dang cho don cac ban…"
977973752263335,"Giao luu khieu vu voi chu de giang sinh, to chuc binh chon trang phuc dep voi nhieu giai thuong hap dan bang hien kim va hien vat"
1629669343966047,"IVY PHI & MARK DO 

Trap / Bass / Reggae / Dub / Experimental Bass

Strictly good vibes carefully selected

Santas Lucky Draw & Xmas Cocktail Specials!

9pm - 3am - Free Entry"
1492215341081260,"Theo truyen thong, sau bua trua ngay Giang Sinh, The Obs se to chuc mot bua tiec lon cung cac DJ va nhung nguoi ban trong thanh pho. Hua hen se la mot bua tiec am nhac vui ve, hoanh trang voi nhieu NGAC NHIEN BAT NGO thu vi.

Thong tin chi tiet se duoc cap nhat som!

__________________ENGLISH__________________

Following with tradition - after the lunches are wrapped up, The Obs will be throwing a massive party featuring and with its DJ friends, family and allies from the city and beyond. 

Expect plenty of audio goodies, SURPRISES and lots of fun.

More info coming soon..."
987125698018665,"Le hoi tha dieu 26/12/2015 la mot le hoi truyen thong cua thanh pho bien Vung Tau, le hoi  duoc to chuc tai bai sau cua  thanh pho Vung Tau.
Le hoi tha dieu bat dau vao ngay 26/12/2015 va ket thuc vao ngay 30/12/2012.Voi su tham gia cua cac thanh vien o nhieu tinh khac nhau tren khap ca nuoc, cung voi nhieu ca si trong va ngoai nuoc.
Den  voi le hoi tha dieu, ban se duoc chiem nguong nhung canh dieu dep , doc dao cua cac nghe nhan tren khawpd moi mien dat nuoc, cung duoc thuon thuc cac chuong trinh am nhac dac sac."
453671248150177,"Can ho duoc xem la su hoi sinh goi 30.000 ty, Du dieu kien duoc chinh phu ho tro goi vay den 80% tren tong so can ho Lien he Chu Dau Tu 0913.75.1945 |  0949.75.1945"
620328384774134,"Buoc vao mua giang sinh, hinh anh cac co, chu, bac, em nho… khong nha cua van dem dem chiu cai lanh, am uot va gio lanh giua mua dong, mua mua cua Sai Gon lam chung ta la nhung nguoi co tinh yeu thuong chanh long va mong muon giup do.

Voi nhung tran tro do, CLB #chapcanhyeuthuong mong muon se duoc “tiep them su am ap” cho cac hoan canh kho khan tren, phan nao mang lai mua Giang Sinh von di am ap, nhieu tieng cuoi va tinh than den voi ho.

CLB du kien se 
- Tang 100 phan qua cho 100 nguoi vo gia cu, mot phan qua bao gom:
+ Mot cai men
+ Mot cai goi
+ Mot quyen sach

Dia diem tap trung: 224 Phan Dang Luu, phuong 3, Phu Nhuan.

Dia diem phan phat: duong pho Saigon, Q.4, 3, 5...

Thoi gian: toi thu bay ngay 26.12.2015 (tap trung luc 19g00)

-	19g00-20g30: Tap trung de goi qua, phan chia qua
-	20h30-21h00: Chia cac nhom den tan tay tang qua cho nguoi vo gia cu
-	21h00-0g00: thoi gian di tang qua

CHU Y: Cac thanh vien tham gia
1. Dang ki ten voi BTC (Ms. Ngan, Ms. Hong, Ms. Thuy Hanh, Mr. Hoan)
2. Mac ao dong phuc Compassion

CLB rat can su ung ho ve thoi gian, suc luc va tai chinh de chuong trinh y nghia nay dien ra mot cach tot dep va hieu qua nhat!

Chan thanh cam on!!!! 
#compassionvietnam #oyimvietnam #compassionYounited"
972813846113398,"_____________SCROLL DOWN FOR ENGLISH____________

Chu hang dia va dai ly am nhac thong tri khu vuc Cliche Records tai Hong Kong va nhung nguoi ban DJ cua The Obs quay tro lai trong mot dem nhac de dua khan gia vao nhung cuoc phieu luu day mau sac qua the gioi cua disco, house, techno va bat ki the loai nhac nao khac ma anh muon mang den de khuay dong khong khi tung bung khong ngot noi san nhay. 

Da choi nhac voi mot so nhan vat tien phong nhat cua nen am nhac dien tu va la nguoi truyen suc manh cho nen am nhac danh cho san nhay co chat luong hao hang tai Hong Kong, noi anh dang song va lam viec, voi viec len chuong trinh moi cac DJ, nghe si toi choi nhac va cac hoat dong khac thong qua hang dia va dai ly am nhac cua rieng anh Cliche Records, Visa la mot nguoi lao luyen trong viec to chuc nhung bua tiec am nhac, lam bung chay khong khi noi san nhay voi tat ca cac the loai am nhac va am thanh, ket hop voi nhau trong mot ton chi nhat quan: “NHAY”. Khi bieu dien, Visa luon gay bat ngo bang nhung ban nhac khuay dong va truyen cam hung nhat ma ban chua bao gio nghe.  

Hay den voi dem nhac va khong ngung nhay mua.

Ho tro boi HIBIYA LINE (The Obs) & DAN LO (EAOC)

Chuong trinh bat dau luc 10PM / MIEN PHI truoc 11PM / 150.000VND sau 11PM 

THONG TIN VE VISA

La mot nguoi co con mat tinh tuong khi nhin ra nhung tai nang, VISA da mang den cho The Observatory va cung da choi nhac cung voi nhung nhan vat nhu The Magician, Gigamesh, Hercules & Love affair, Classixx, Bicep, San Soda, Cassian hay Aeroplane.

Nhanh nhay, doi hoi khat khe voi ban than, thu am nhac doc dao cua anh luon chua dung nhieu dieu bat ngo va mo ho – duoc hoa tron mot cach thong minh tu nhung ban nhac cua nhung nghe si khong ten tuoi va nhung nghe si dang noi len, voi nhung buoi bieu dien khien nguoi nghe nhay mua mot cach say sua trong nhung giai dieu loi cuon, tran day anh sang va co tinh lan toa cao – mang den cho cac tin do cua the loai nhac NU-disco nhung trai nghiem dau tien trong nhieu trai nghiem sau do tai nhung bua tiec ‘Cliche-Parties’ noi tieng cua anh va lam thoa man cho nguoi yeu nhac va nhung ke sanh soi ve am nhac dang khat khao tim kiem thu am nhac hao hang trong thanh pho. 

Song trong mot moi truong hoi ha va dat minh tai trung tam cua su phat trien trong nen am nhac o Hong Kong, VISA va cac dong su cua minh da nhanh chong gat hai duoc danh tieng la dai ly am nhac chu dao lam viec ket noi giua nhung nghe si quoc te tim kiem co hoi choi nhac o Chau A, va da nhan duoc su kinh trong nhiet thanh tu cac dong nghiep khac dang hoat dong trong linh vuc nay trong viec da nhan ra cho trong can duoc lap day trong nen am nhac va khuech truong the loai nhac NU-disco va nhung the loai am nhac khac dang noi len o Hong Kong.   

MOI BAN VAO DUONG LINK SAU:

http://www.cliche-booking.com/Artists/ouissam/

_____________________ENGLISH_____________________

The boss of region-dominating Cliche Records in Hong Kong and a long-standing ally of The Obs is back in the booth to send us on one of his wide-ranging journeys through the worlds of disco, house, techno and anything else he decides to throw at his perpetually-moving dance floor. 

Having played alongside some of the most cutting-edge players in the game and energizing the entire quality dance music scene in his Hong Kong base with his bookings and movements through his own Cliche Records agency, Visa is adept at developing a party, fusing all types of genres and sounds into one consistent character that just says “DANCE”. He comes armed to every gig with some of the most foot-moving tracks you’ve never heard of, and this will be no exception. 

Keep Dancing. 

Supported by HIBIYA LINE (The Obs) & DAN LO (EAOC)

DOORS 10PM / FREE before 11PM / 150K after 

VISA BIO

A wirehead when it comes to spotting talent, VISA has brought us and played alongside the likes of The Magician, Gigamesh, Hercules & Love affair, Classixx, Bicep, San Soda, Cassian or Aeroplane.

Fast in demand, his signature tunes are often amazing and obscure – cleverly mashing up stuff from unknown and emerging artist, with sets that are lyrical, light and contagious to dance to – giving virgins of the NU-disco genres their first of many experiences at his well known ‘Cliche-Parties,’ and providing food for thought for those in the know and music connoisseurs who’ve been starved in the city.

Living in the fast lane and putting himself at the centre of development in the music scene in HK, VISA and his team have fast gained a reputation for being the primo agency to work with among international artists looking to play in Asia, and have warmly gained respect from others in the industry for recognizing a gap in the dance scene and for promoting NU-disco and other emerging genres in HK.

LINKS
http://www.cliche-booking.com/Artists/ouissam/"
518876151627416,"Lam sao song khoe, song tho?
   
Cach nhin nhan, suy nghi ve suc khoe cua hau het chung ta thuong thien ve benh tat, moi khi nhac den kiem tra suc khoe, la nghi ngay den benh va so hai khi phai kiem tra suc khoe, so se phat hien ra benh, roi so se ton kem tien bac de dieu tri…
   
Chi can thay doi suy nghi 1 ti thoi chung ta co the song khoe va song tho. Thay vi nghi ve benh, chung ta hay nghi ve suc khoe. Kiem tra suc khoe nham biet duoc tinh hinh suc khoe cua moi nguoi tai thoi diem ay, biet duoc the trang co the hien tai nhu the nao, tu do co cach dieu chinh de co the can bang lai mot cach khoe manh.
   
Ban hay tham gia “HANH TRINH KHAM PHA BI MAT SUC KHOE – Noi ban tim thay suc khoe tron ven” de duoc tim hieu lam the nao de thay doi suy nghi tich cuc ve suc khoe tu nhung vi Bac sy yeu nghe, nhieu nam kham chua benh trong cac benh vien lon.
   
Hay dang ky tai day:
https://docs.google.com/forms/d/1a9Ru6YIs56L2vFVUmHmDfjoRYcIcFgBfXS5GYAUP6Eo/viewform
   
Ban hay tuong tuong cac can benh hiem ngheo se khong den khi ban khoe, tien bac, tinh yeu luon den voi nguoi khoe manh nhu ban, moi nguoi xung quanh se ngac nhien lam sao ma ban so huu duoc 1 co the nang dong va tran day suc song nhu vay,moi nguoi nguong mo ban biet duong nao…
   
Rat don gian de co 1 suc khoe tot va song tho. Ban chi can chu y den 2 dieu:
   
1. Ve tinh than (quyet dinh 50% suc khoe cua ban): suy nghi tich cuc, giu tinh than luon on dinh, thoai mai trong moi tinh huong, moi moi quan he trong cuoc song.
   
2. Ve the chat (quyet dinh 50% suc khoe cua ban): luon giu the trang can bang bang cach thuong xuyen van dong the luc dung cach, hit tho dung cach, biet cham soc xuong khop phu hop, tang cuong nhung hoat dong mang lai gia tri cho cong dong, giam bot nhung hoat dong huong thu, dieu chinh che do an uong phu hop, cach sinh hoat dieu do.
   
Cai quan trong hon het la lam sao biet lang nghe co the de dieu chinh cach sinh hoat cho thich hop.
   
De tim hieu tron ven ve suc khoe cua minh, Ban hay dang ky tai day:
https://docs.google.com/forms/d/1a9Ru6YIs56L2vFVUmHmDfjoRYcIcFgBfXS5GYAUP6Eo/viewform
----------------------------------------------------------------------
Thong tin lien lac:
VAN PHONG DAI DIEN TC GROUP HEALTHCARE
Dia chi: 10 Giang Van Minh, p. An Phu, q. 2, Tp. HCM
Dien thoai: 08 35194003 - 35194128
Fax: 08 35194004
Email: tcgrouphealthcare@gmail.com
Website: hoithaosuckhoe.com"
